cap,dataset_gesture_total,dataset_ngesture_ratio,dataset_no_gesture,dataset_total,error,est_model_kb,hold_acc,hold_bal,hold_f1,hold_ok,model,params,preset,stream_acc,stream_bal,stream_circle,stream_f1,stream_no_g,stream_ok,stream_wave,thr_conf,thr_margin
20,80,0.5,40,120,,0.19921875,56.00000000000001,58.214285714285715,57.1948051948052,False,svm_linear,{'C': 0.5},coherence_swap,63.74999999999999,61.67166167166167,52.38095238095239,63.19191284307563,78.78787878787878,False,53.84615384615385,0.49999999999999994,0.0
20,80,0.5,40,120,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 0.5},coherence_swap,,,,,,,,,
20,80,0.5,40,120,,0.19921875,56.00000000000001,57.97619047619048,57.993966817496236,False,svm_linear,{'C': 1.0},coherence_swap,60.0,60.61161061161061,61.904761904761905,60.23242630385487,54.54545454545454,False,65.38461538461539,0.2,0.0
20,80,0.5,40,120,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 1.0},coherence_swap,,,,,,,,,
20,80,0.5,40,120,,0.19921875,56.00000000000001,57.97619047619048,57.993966817496236,False,svm_linear,{'C': 2.0},coherence_swap,61.25000000000001,61.893661893661886,61.904761904761905,61.487335359675775,54.54545454545454,False,69.23076923076923,0.2,0.0
20,80,0.5,40,120,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 2.0},coherence_swap,,,,,,,,,
20,80,0.5,40,120,,0.19921875,60.0,62.142857142857146,61.35531135531135,False,lda,{'solver': 'svd'},coherence_swap,65.0,65.77311577311576,66.66666666666666,65.23227648547342,57.57575757575758,True,73.07692307692307,0.2,0.0
20,80,0.5,40,120,,0.19921875,40.0,33.33333333333333,19.047619047619047,False,lda,{'solver': 'lsqr'},coherence_swap,26.25,33.33333333333333,100.0,13.86138613861386,0.0,False,0.0,0.2,0.0
20,80,0.5,40,120,The covariance matrix of class 0 is not full rank. Increase the value of `reg_param` to reduce the collinearity.,,,,,,qda,{'reg_param': 0.0},coherence_swap,,,,,,,,,
20,80,0.5,40,120,,-1,56.00000000000001,56.30952380952381,56.27705627705628,False,qda,{'reg_param': 0.1},coherence_swap,57.49999999999999,61.444111444111435,80.95238095238095,57.136752136752136,30.303030303030305,False,73.07692307692307,0.44999999999999996,0.0
20,80,0.5,40,120,,-1,60.0,60.476190476190474,60.63492063492063,False,qda,{'reg_param': 0.2},coherence_swap,63.74999999999999,66.22266622266622,80.95238095238095,64.31951089845826,48.484848484848484,False,69.23076923076923,0.5499999999999999,0.0
20,80,0.5,40,120,,-1,52.0,51.3095238095238,50.21367521367522,False,gnb,{'var_smoothing': 1e-09},coherence_swap,55.00000000000001,59.45720945720946,85.71428571428571,55.314086367422824,27.27272727272727,False,65.38461538461539,0.8499999999999999,0.0
20,80,0.5,40,120,,-1,56.00000000000001,55.47619047619047,55.454690237298934,False,gnb,{'var_smoothing': 1e-08},coherence_swap,58.75,62.48751248751249,85.71428571428571,59.38768115942029,36.36363636363637,False,65.38461538461539,0.8999999999999999,0.0
20,80,0.5,40,120,,-1,48.0,50.476190476190474,49.73544973544974,False,nearest_centroid,{},coherence_swap,57.49999999999999,58.59140859140859,61.904761904761905,58.31124030486136,48.484848484848484,False,65.38461538461539,0.2,0.0
20,80,0.5,40,120,,0.48828125,48.0,50.71428571428571,47.16374269005848,False,decision_tree,"{'max_depth': 4, 'min_samples_leaf': 2}",coherence_swap,56.25,53.6075036075036,38.095238095238095,54.0829346092504,72.72727272727273,False,50.0,0.2,0.05
20,80,0.5,40,120,,0.76171875,60.0,61.30952380952381,60.84656084656085,False,decision_tree,"{'max_depth': 6, 'min_samples_leaf': 2}",coherence_swap,57.49999999999999,55.366855366855376,28.57142857142857,54.13940897811865,60.60606060606061,False,76.92307692307693,0.2,0.0
20,80,0.5,40,120,,0.76171875,60.0,61.30952380952381,60.84656084656085,False,decision_tree,"{'max_depth': 8, 'min_samples_leaf': 2}",coherence_swap,57.49999999999999,55.366855366855376,28.57142857142857,54.13940897811865,60.60606060606061,False,76.92307692307693,0.2,0.0
20,80,0.5,40,120,,0.94921875,56.00000000000001,57.14285714285715,57.14285714285715,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.0001}",coherence_swap,76.25,73.74292374292374,61.904761904761905,75.0603197971619,93.93939393939394,False,65.38461538461539,0.2,0.1
20,80,0.5,40,120,,0.94921875,52.0,53.80952380952381,53.53088603862598,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.001}",coherence_swap,73.75,71.45077145077146,61.904761904761905,72.44689419108022,90.9090909090909,False,61.53846153846154,0.2,0.15000000000000002
20,80,0.5,40,120,,1.69921875,52.0,54.64285714285714,54.07239819004525,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.0001}",coherence_swap,65.0,61.494061494061505,38.095238095238095,62.147210501640885,84.84848484848484,False,61.53846153846154,0.7499999999999999,0.0
20,80,0.5,40,120,,1.69921875,52.0,53.80952380952381,53.80952380952381,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.001}",coherence_swap,68.75,66.52791652791653,52.38095238095239,66.92590531367877,81.81818181818183,False,65.38461538461539,0.2,0.0
20,80,0.5,40,120,,2.91796875,56.00000000000001,58.57142857142858,57.167755991285404,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.0001}",coherence_swap,70.0,67.53801753801754,52.38095238095239,67.858596430025,84.84848484848484,False,65.38461538461539,0.2,0.0
20,80,0.5,40,120,,2.91796875,56.00000000000001,59.404761904761905,56.71052631578948,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.001}",coherence_swap,68.75,66.25596625596626,52.38095238095239,66.88216996391688,84.84848484848484,False,61.53846153846154,0.2,0.15000000000000002
24,80,0.6,48,128,,-1,45.0,51.298701298701296,40.452488687782804,False,svm_rbf,"{'C': 2.0, 'gamma': 0.03}",coherence_swap,70.0,64.8906648906649,23.809523809523807,64.43718228031953,93.93939393939394,False,76.92307692307693,0.2,0.0
24,80,0.6,48,128,,-1,60.0,60.38961038961038,54.13165266106442,False,svm_rbf,"{'C': 2.0, 'gamma': 0.05}",coherence_swap,71.25,66.47796647796648,28.57142857142857,65.94390842756856,93.93939393939394,False,76.92307692307693,0.2,0.0
24,80,0.6,48,128,,-1,60.0,60.38961038961038,54.13165266106442,False,svm_rbf,"{'C': 5.0, 'gamma': 0.03}",coherence_swap,76.25,73.98157398157399,57.14285714285714,74.42646937697738,87.87878787878788,False,76.92307692307693,0.2,0.0
24,80,0.6,48,128,,-1,60.0,74.02597402597402,58.333333333333336,False,svm_rbf,"{'C': 5.0, 'gamma': 0.05}",coherence_swap,82.5,79.88122988122988,61.904761904761905,80.62678062678063,96.96969696969697,False,80.76923076923077,0.2,0.0
24,80,0.6,48,128,,-1,60.0,74.02597402597402,59.2436974789916,False,svm_rbf,"{'C': 10.0, 'gamma': 0.03}",coherence_swap,80.0,77.28382728382729,57.14285714285714,77.74529778250215,93.93939393939394,False,80.76923076923077,0.2,0.0
24,80,0.6,48,128,,-1,55.00000000000001,70.99567099567099,53.529411764705884,False,svm_rbf,"{'C': 10.0, 'gamma': 0.05}",coherence_swap,78.75,75.72982572982573,57.14285714285714,76.81045751633988,96.96969696969697,False,73.07692307692307,0.2,0.0
24,80,0.6,48,128,,-1,40.0,46.53679653679654,38.88888888888889,False,svm_poly2,"{'C': 1.0, 'gamma': 0.03}",coherence_swap,62.5,57.47030747030747,23.809523809523807,57.47733955432432,90.9090909090909,False,57.692307692307686,0.2,0.0
24,80,0.6,48,128,,-1,45.0,51.298701298701296,41.19047619047618,False,svm_poly2,"{'C': 1.0, 'gamma': 0.05}",coherence_swap,71.25,68.85336885336885,57.14285714285714,70.11165011165012,87.87878787878788,False,61.53846153846154,0.2,0.0
24,80,0.6,48,128,,-1,50.0,52.5974025974026,46.24183006535947,False,svm_poly2,"{'C': 5.0, 'gamma': 0.03}",coherence_swap,70.0,67.57131757131756,57.14285714285714,68.78101937209819,87.87878787878788,False,57.692307692307686,0.2,0.0
24,80,0.6,48,128,,-1,65.0,61.68831168831169,59.36507936507937,False,svm_poly2,"{'C': 5.0, 'gamma': 0.05}",coherence_swap,71.25,70.31302031302032,71.42857142857143,70.64062092733644,81.81818181818183,False,57.692307692307686,0.2,0.0
24,80,0.6,48,128,,0.19921875,45.0,63.20346320346321,46.92307692307692,False,svm_linear,{'C': 0.5},coherence_swap,63.74999999999999,59.05760905760905,28.57142857142857,59.77619012903696,90.9090909090909,False,57.692307692307686,0.49999999999999994,0.0
24,80,0.6,48,128,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 0.5},coherence_swap,,,,,,,,,
24,80,0.6,48,128,,0.19921875,45.0,63.20346320346321,46.92307692307692,False,svm_linear,{'C': 1.0},coherence_swap,65.0,59.49050949050949,23.809523809523807,59.924328711886155,96.96969696969697,False,57.692307692307686,0.2,0.2
24,80,0.6,48,128,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 1.0},coherence_swap,,,,,,,,,
24,80,0.6,48,128,,0.19921875,45.0,63.20346320346321,46.92307692307692,False,svm_linear,{'C': 2.0},coherence_swap,65.0,60.06771006771007,28.57142857142857,60.823601040571205,93.93939393939394,False,57.692307692307686,0.2,0.2
24,80,0.6,48,128,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 2.0},coherence_swap,,,,,,,,,
24,80,0.6,48,128,,0.19921875,45.0,63.20346320346321,46.92307692307692,False,lda,{'solver': 'svd'},coherence_swap,65.0,59.79575979575979,28.57142857142857,60.80745341614907,96.96969696969697,False,53.84615384615385,0.7499999999999999,0.0
24,80,0.6,48,128,,0.19921875,10.0,33.33333333333333,6.0606060606060606,False,lda,{'solver': 'lsqr'},coherence_swap,41.25,33.33333333333333,0.0,19.469026548672566,100.0,False,0.0,0.2,0.0
24,80,0.6,48,128,The covariance matrix of class 0 is not full rank. Increase the value of `reg_param` to reduce the collinearity.,,,,,,qda,{'reg_param': 0.0},coherence_swap,,,,,,,,,
24,80,0.6,48,128,,-1,65.0,77.05627705627705,63.655462184873954,False,qda,{'reg_param': 0.1},coherence_swap,66.25,66.23931623931624,66.66666666666666,65.9832093372466,66.66666666666666,True,65.38461538461539,0.2,0.0
24,80,0.6,48,128,,-1,65.0,77.05627705627705,63.655462184873954,False,qda,{'reg_param': 0.2},coherence_swap,66.25,66.51126651126651,66.66666666666666,66.16485507246377,63.63636363636363,True,69.23076923076923,0.2,0.0
24,80,0.6,48,128,,-1,70.0,64.71861471861472,68.45238095238095,True,gnb,{'var_smoothing': 1e-09},coherence_swap,55.00000000000001,61.15551115551116,95.23809523809523,51.99497239132833,15.151515151515152,False,73.07692307692307,0.2,0.0
24,80,0.6,48,128,,-1,70.0,78.35497835497836,68.02197802197801,False,gnb,{'var_smoothing': 1e-08},coherence_swap,63.74999999999999,67.1051171051171,90.47619047619048,64.29855791707124,45.45454545454545,False,65.38461538461539,0.8499999999999999,0.0
24,80,0.6,48,128,,-1,50.0,52.5974025974026,46.2962962962963,False,nearest_centroid,{},coherence_swap,65.0,63.769563769563774,52.38095238095239,64.3996629348742,69.6969696969697,False,69.23076923076923,0.2,0.30000000000000004
24,80,0.6,48,128,,0.29296875,45.0,35.93073593073593,32.553606237816766,False,decision_tree,"{'max_depth': 4, 'min_samples_leaf': 2}",coherence_swap,66.25,66.44466644466644,57.14285714285714,65.4210758377425,57.57575757575758,False,84.61538461538461,0.2,0.0
24,80,0.6,48,128,,0.56640625,55.00000000000001,69.26406926406926,60.871459694989106,False,decision_tree,"{'max_depth': 6, 'min_samples_leaf': 2}",coherence_swap,66.25,64.71306471306471,42.857142857142854,64.31372549019608,66.66666666666666,False,84.61538461538461,0.2,0.0
24,80,0.6,48,128,,0.76171875,50.0,66.23376623376623,50.8994708994709,False,decision_tree,"{'max_depth': 8, 'min_samples_leaf': 2}",coherence_swap,66.25,64.13586413586414,38.095238095238095,63.407273729854374,69.6969696969697,False,84.61538461538461,0.2,0.0
24,80,0.6,48,128,,0.94921875,55.00000000000001,70.99567099567099,53.529411764705884,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.0001}",coherence_swap,73.75,71.96137196137197,57.14285714285714,72.37089707677943,81.81818181818183,False,76.92307692307693,0.2,0.0
24,80,0.6,48,128,,0.94921875,55.00000000000001,70.99567099567099,53.529411764705884,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.001}",coherence_swap,73.75,71.38417138417138,52.38095238095239,71.73311627591485,84.84848484848484,False,76.92307692307693,0.2,0.0
24,80,0.6,48,128,,1.69921875,55.00000000000001,70.99567099567099,54.02597402597403,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.0001}",coherence_swap,80.0,77.35042735042734,66.66666666666666,78.31801726538569,100.0,True,65.38461538461539,0.2,0.1
24,80,0.6,48,128,,1.69921875,65.0,77.05627705627705,62.94117647058823,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.001}",coherence_swap,81.25,78.9044289044289,66.66666666666666,79.50743223549985,96.96969696969697,True,73.07692307692307,0.2,0.0
24,80,0.6,48,128,,2.91796875,60.0,74.02597402597402,59.2436974789916,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.0001}",coherence_swap,71.25,68.24286824286824,47.61904761904761,69.20586416384737,87.87878787878788,False,69.23076923076923,0.2,0.0
24,80,0.6,48,128,,2.91796875,60.0,74.02597402597402,59.2436974789916,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.001}",coherence_swap,72.5,69.83016983016984,52.38095238095239,70.88077336197637,87.87878787878788,False,69.23076923076923,0.2,0.0
8,80,0.2,16,96,,-1,61.904761904761905,50.92592592592592,46.21212121212121,False,svm_rbf,"{'C': 2.0, 'gamma': 0.03}",plus_coherence,61.25000000000001,66.17271617271618,90.47619047619048,59.48345439870864,27.27272727272727,False,80.76923076923077,0.2,0.0
8,80,0.2,16,96,,-1,61.904761904761905,50.92592592592592,46.21212121212121,False,svm_rbf,"{'C': 2.0, 'gamma': 0.05}",plus_coherence,58.75,62.998112998113,80.95238095238095,57.104454685099846,27.27272727272727,False,80.76923076923077,0.2,0.0
8,80,0.2,16,96,,-1,66.66666666666666,55.092592592592595,49.673202614379086,False,svm_rbf,"{'C': 5.0, 'gamma': 0.03}",plus_coherence,62.5,66.84426684426684,80.95238095238095,60.32301032301033,27.27272727272727,False,92.3076923076923,0.2,0.0
8,80,0.2,16,96,,-1,71.42857142857143,58.79629629629629,53.40909090909091,False,svm_rbf,"{'C': 5.0, 'gamma': 0.05}",plus_coherence,60.0,64.008214008214,80.95238095238095,58.91644820864421,30.303030303030305,False,80.76923076923077,0.2,0.0
8,80,0.2,16,96,,-1,61.904761904761905,50.46296296296296,46.99792960662526,False,svm_rbf,"{'C': 10.0, 'gamma': 0.03}",plus_coherence,60.0,64.31346431346431,85.71428571428571,59.18411164787975,30.303030303030305,False,76.92307692307693,0.2,0.0
8,80,0.2,16,96,,-1,47.61904761904761,52.77777777777778,48.13186813186813,False,svm_rbf,"{'C': 10.0, 'gamma': 0.05}",plus_coherence,56.25,55.883005883005886,52.38095238095239,56.308610400682014,57.57575757575758,False,57.692307692307686,0.7,0.0
8,80,0.2,16,96,,-1,61.904761904761905,50.0,45.2991452991453,False,svm_poly2,"{'C': 1.0, 'gamma': 0.03}",plus_coherence,48.75,54.983904983904985,90.47619047619048,44.77957894115216,9.090909090909092,False,65.38461538461539,0.2,0.0
8,80,0.2,16,96,,-1,57.14285714285714,50.46296296296296,49.83164983164983,False,svm_poly2,"{'C': 1.0, 'gamma': 0.05}",plus_coherence,56.25,58.22510822510822,76.19047619047619,56.43097643097642,48.484848484848484,False,50.0,0.7,0.0
8,80,0.2,16,96,,-1,61.904761904761905,58.79629629629629,61.11111111111111,False,svm_poly2,"{'C': 5.0, 'gamma': 0.03}",plus_coherence,56.25,61.07781107781107,95.23809523809523,55.87761674718197,30.303030303030305,False,57.692307692307686,0.2,0.05
8,80,0.2,16,96,,-1,57.14285714285714,59.25925925925925,53.279352226720654,False,svm_poly2,"{'C': 5.0, 'gamma': 0.05}",plus_coherence,50.0,50.35520035520036,61.904761904761905,49.61935716865294,54.54545454545454,False,34.61538461538461,0.7,0.0
8,80,0.2,16,96,,0.2109375,80.95238095238095,79.62962962962963,81.90476190476191,True,svm_linear,{'C': 0.5},plus_coherence,50.0,53.379953379953385,66.66666666666666,49.49615066152247,24.242424242424242,False,69.23076923076923,0.39999999999999997,0.0
8,80,0.2,16,96,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 0.5},plus_coherence,,,,,,,,,
8,80,0.2,16,96,,0.2109375,57.14285714285714,59.72222222222222,55.996944232238356,False,svm_linear,{'C': 1.0},plus_coherence,56.25,57.614607614607614,66.66666666666666,57.31052016766303,48.484848484848484,False,57.692307692307686,0.49999999999999994,0.0
8,80,0.2,16,96,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 1.0},plus_coherence,,,,,,,,,
8,80,0.2,16,96,,0.2109375,66.66666666666666,54.629629629629626,48.88888888888889,False,svm_linear,{'C': 2.0},plus_coherence,51.24999999999999,55.23920523920523,71.42857142857143,49.56301904231172,21.21212121212121,False,73.07692307692307,0.2,0.0
8,80,0.2,16,96,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 2.0},plus_coherence,,,,,,,,,
8,80,0.2,16,96,,0.2109375,52.38095238095239,42.129629629629626,38.73015873015873,False,lda,{'solver': 'svd'},plus_coherence,62.5,65.75646575646576,80.95238095238095,62.131519274376416,39.39393939393939,False,76.92307692307693,0.2,0.05
8,80,0.2,16,96,,0.2109375,38.095238095238095,33.33333333333333,18.39080459770115,False,lda,{'solver': 'lsqr'},plus_coherence,32.5,33.33333333333333,0.0,16.352201257861633,0.0,False,100.0,0.2,0.0
8,80,0.2,16,96,The covariance matrix of class 0 is not full rank. Increase the value of `reg_param` to reduce the collinearity.,,,,,,qda,{'reg_param': 0.0},plus_coherence,,,,,,,,,
8,80,0.2,16,96,"The covariance matrix of class 2 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 2 has 12 samples and 17 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",,,,,,qda,{'reg_param': 0.1},plus_coherence,,,,,,,,,
8,80,0.2,16,96,"The covariance matrix of class 2 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 2 has 12 samples and 17 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",,,,,,qda,{'reg_param': 0.2},plus_coherence,,,,,,,,,
8,80,0.2,16,96,,-1,66.66666666666666,54.629629629629626,49.85507246376812,False,gnb,{'var_smoothing': 1e-09},plus_coherence,47.5,54.85625485625486,100.0,41.91130997853686,3.0303030303030303,False,61.53846153846154,0.2,0.0
8,80,0.2,16,96,,-1,66.66666666666666,54.629629629629626,49.85507246376812,False,gnb,{'var_smoothing': 1e-08},plus_coherence,48.75,55.86635586635587,100.0,43.999283924095955,6.0606060606060606,False,61.53846153846154,0.2,0.0
8,80,0.2,16,96,,-1,80.95238095238095,79.62962962962963,81.90476190476191,True,nearest_centroid,{},plus_coherence,57.49999999999999,61.74936174936174,85.71428571428571,57.42630385487529,30.303030303030305,False,69.23076923076923,0.2,0.0
8,80,0.2,16,96,,0.41015625,61.904761904761905,64.81481481481481,64.04761904761904,False,decision_tree,"{'max_depth': 4, 'min_samples_leaf': 2}",plus_coherence,66.25,68.41491841491842,66.66666666666666,65.2477149138031,42.42424242424242,False,96.15384615384616,0.2,0.0
8,80,0.2,16,96,,0.56640625,61.904761904761905,64.81481481481481,63.83040935672515,False,decision_tree,"{'max_depth': 6, 'min_samples_leaf': 2}",plus_coherence,60.0,62.309912309912306,71.42857142857143,59.804232804232804,42.42424242424242,False,73.07692307692307,0.2,0.0
8,80,0.2,16,96,,0.56640625,61.904761904761905,64.81481481481481,63.83040935672515,False,decision_tree,"{'max_depth': 8, 'min_samples_leaf': 2}",plus_coherence,60.0,62.309912309912306,71.42857142857143,59.804232804232804,42.42424242424242,False,73.07692307692307,0.2,0.0
8,80,0.2,16,96,,0.99609375,61.904761904761905,50.92592592592592,50.79365079365079,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.0001}",plus_coherence,60.0,61.22211122211122,71.42857142857143,60.416666666666664,54.54545454545454,False,57.692307692307686,0.5499999999999999,0.0
8,80,0.2,16,96,,0.99609375,61.904761904761905,50.92592592592592,50.79365079365079,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.001}",plus_coherence,62.5,63.819513819513816,76.19047619047619,62.84722222222222,57.57575757575758,False,57.692307692307686,0.5499999999999999,0.0
8,80,0.2,16,96,,1.76171875,71.42857142857143,71.75925925925925,74.12698412698413,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.0001}",plus_coherence,66.25,68.2095682095682,76.19047619047619,66.1305114638448,51.515151515151516,True,76.92307692307693,0.2,0.0
8,80,0.2,16,96,,1.76171875,71.42857142857143,71.75925925925925,74.12698412698413,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.001}",plus_coherence,66.25,68.2095682095682,76.19047619047619,66.1305114638448,51.515151515151516,True,76.92307692307693,0.2,0.0
8,80,0.2,16,96,,3.01171875,66.66666666666666,67.5925925925926,67.38095238095238,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.0001}",plus_coherence,58.75,60.48396048396049,71.42857142857143,58.774684435061786,48.484848484848484,False,61.53846153846154,0.2,0.0
8,80,0.2,16,96,,3.01171875,57.14285714285714,60.18518518518518,58.51851851851851,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.001}",plus_coherence,61.25000000000001,63.04806304806304,71.42857142857143,61.224004753416516,48.484848484848484,False,69.23076923076923,0.2,0.0
12,80,0.3,24,104,,-1,66.66666666666666,66.73280423280423,66.04658957600135,False,svm_rbf,"{'C': 2.0, 'gamma': 0.03}",plus_coherence,57.49999999999999,59.168609168609166,66.66666666666666,57.838041431261765,45.45454545454545,False,65.38461538461539,0.7,0.0
12,80,0.3,24,104,,-1,70.83333333333334,71.03174603174604,71.62698412698413,True,svm_rbf,"{'C': 2.0, 'gamma': 0.05}",plus_coherence,62.5,66.02841602841603,80.95238095238095,62.1562420696932,36.36363636363637,False,80.76923076923077,0.2,0.0
12,80,0.3,24,104,,-1,79.16666666666666,78.43915343915344,79.04761904761905,True,svm_rbf,"{'C': 5.0, 'gamma': 0.03}",plus_coherence,62.5,65.45121545121545,76.19047619047619,62.68924779820665,39.39393939393939,False,80.76923076923077,0.2,0.0
12,80,0.3,24,104,,-1,75.0,73.08201058201057,72.74531024531025,False,svm_rbf,"{'C': 5.0, 'gamma': 0.05}",plus_coherence,60.0,62.309912309912306,71.42857142857143,60.81766039749233,42.42424242424242,False,73.07692307692307,0.2,0.05
12,80,0.3,24,104,,-1,70.83333333333334,68.91534391534391,69.0909090909091,False,svm_rbf,"{'C': 10.0, 'gamma': 0.03}",plus_coherence,56.25,58.43045843045843,66.66666666666666,56.812673091835606,39.39393939393939,False,69.23076923076923,0.2,0.0
12,80,0.3,24,104,,-1,70.83333333333334,68.32010582010581,66.74242424242425,False,svm_rbf,"{'C': 10.0, 'gamma': 0.05}",plus_coherence,65.0,66.58896658896658,66.66666666666666,65.03610528767761,48.484848484848484,False,84.61538461538461,0.2,0.0
12,80,0.3,24,104,,-1,70.83333333333334,70.43650793650794,70.18602312719958,False,svm_poly2,"{'C': 1.0, 'gamma': 0.03}",plus_coherence,58.75,59.634809634809635,66.66666666666666,59.17830398704715,54.54545454545454,False,57.692307692307686,0.7,0.0
12,80,0.3,24,104,,-1,62.5,61.64021164021164,62.48196248196248,False,svm_poly2,"{'C': 1.0, 'gamma': 0.05}",plus_coherence,58.75,62.48751248751249,85.71428571428571,59.67604433077579,36.36363636363637,False,65.38461538461539,0.2,0.0
12,80,0.3,24,104,,-1,66.66666666666666,65.34391534391534,65.51226551226551,False,svm_poly2,"{'C': 5.0, 'gamma': 0.03}",plus_coherence,60.0,63.46431346431346,80.95238095238095,60.43297101449275,36.36363636363637,False,73.07692307692307,0.2,0.0
12,80,0.3,24,104,,-1,66.66666666666666,64.74867724867724,64.71861471861472,False,svm_poly2,"{'C': 5.0, 'gamma': 0.05}",plus_coherence,56.25,59.04095904095904,76.19047619047619,56.506746961079514,39.39393939393939,False,61.53846153846154,0.2,0.0
12,80,0.3,24,104,,0.2109375,58.333333333333336,57.341269841269835,57.75296827928407,False,svm_linear,{'C': 0.5},plus_coherence,56.25,55.61105561105562,52.38095238095239,56.4267980651011,60.60606060606061,False,53.84615384615385,0.2,0.15000000000000002
12,80,0.3,24,104,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 0.5},plus_coherence,,,,,,,,,
12,80,0.3,24,104,,0.2109375,62.5,61.17724867724868,59.84126984126984,False,svm_linear,{'C': 1.0},plus_coherence,55.00000000000001,58.541458541458546,71.42857142857143,54.011967904256764,27.27272727272727,False,76.92307692307693,0.2,0.0
12,80,0.3,24,104,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 1.0},plus_coherence,,,,,,,,,
12,80,0.3,24,104,,0.2109375,62.5,61.64021164021164,61.623931623931625,False,svm_linear,{'C': 2.0},plus_coherence,61.25000000000001,63.320013320013324,71.42857142857143,61.536938007526246,45.45454545454545,False,73.07692307692307,0.44999999999999996,0.0
12,80,0.3,24,104,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 2.0},plus_coherence,,,,,,,,,
12,80,0.3,24,104,,0.2109375,58.333333333333336,56.87830687830687,56.942355889724304,False,lda,{'solver': 'svd'},plus_coherence,61.25000000000001,63.5919635919636,71.42857142857143,61.09090909090909,42.42424242424242,False,76.92307692307693,0.2,0.0
12,80,0.3,24,104,,0.2109375,29.166666666666668,33.33333333333333,15.053763440860216,False,lda,{'solver': 'lsqr'},plus_coherence,32.5,33.33333333333333,0.0,16.352201257861633,0.0,False,100.0,0.2,0.0
12,80,0.3,24,104,The covariance matrix of class 0 is not full rank. Increase the value of `reg_param` to reduce the collinearity.,,,,,,qda,{'reg_param': 0.0},plus_coherence,,,,,,,,,
12,80,0.3,24,104,"The covariance matrix of class 2 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 2 has 16 samples and 17 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",,,,,,qda,{'reg_param': 0.1},plus_coherence,,,,,,,,,
12,80,0.3,24,104,"The covariance matrix of class 2 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 2 has 16 samples and 17 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",,,,,,qda,{'reg_param': 0.2},plus_coherence,,,,,,,,,
12,80,0.3,24,104,,-1,70.83333333333334,70.56878306878306,72.22222222222221,True,gnb,{'var_smoothing': 1e-09},plus_coherence,51.24999999999999,56.460206460206464,90.47619047619048,51.21347273306496,21.21212121212121,False,57.692307692307686,0.7999999999999998,0.0
12,80,0.3,24,104,,-1,75.0,74.27248677248677,75.82972582972583,True,gnb,{'var_smoothing': 1e-08},plus_coherence,50.0,55.45010545010546,90.47619047619048,49.67525665200084,18.181818181818183,False,57.692307692307686,0.7,0.0
12,80,0.3,24,104,,-1,66.66666666666666,66.4021164021164,66.38888888888889,True,nearest_centroid,{},plus_coherence,57.49999999999999,58.86335886335886,61.904761904761905,57.73993808049536,45.45454545454545,False,69.23076923076923,0.2,0.0
